OTU.ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU1660,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,NA,NA
OTU1662,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1663,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU1664,Fungi,Neocallimastigomycota,Neocallimastigomycetes,Neocallimastigales,NA,NA,NA
OTU1665,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Gymnomyces,NA
OTU1666,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1667,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1668,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1669,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1670,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum geophilum
OTU1671,Fungi,NA,NA,NA,NA,NA,NA
OTU1672,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU1673,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU1674,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1675,Fungi,NA,NA,NA,NA,NA,NA
OTU1676,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1677,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU1678,Fungi,NA,NA,NA,NA,NA,NA
OTU1679,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma undulatosporum
OTU1680,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1681,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU1682,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Geastrum kotlabae
OTU1683,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA
OTU1684,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1685,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,NA,NA
OTU1686,Fungi,NA,NA,NA,NA,NA,NA
OTU1687,Fungi,NA,NA,NA,NA,NA,NA
OTU1688,Fungi,NA,NA,NA,NA,NA,NA
OTU1689,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1690,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1691,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1692,Fungi,Ascomycota,Pezizomycetes,NA,NA,NA,NA
OTU1693,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1694,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU1695,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1696,Fungi,NA,NA,NA,NA,NA,NA
OTU1697,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU1698,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Meliniomyces,NA
OTU1699,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1700,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1701,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1702,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1703,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1704,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,NA,NA
OTU1705,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1706,Fungi,NA,NA,NA,NA,NA,NA
OTU1707,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1708,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU1709,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Geastrum xerophilum
OTU1710,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,NA,NA,NA
OTU1711,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,NA,NA
OTU1712,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU1713,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1714,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1715,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Geomyces,NA
OTU1716,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1717,Fungi,Ascomycota,Lecanoromycetes,Lecideales,NA,NA,NA
OTU1718,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1720,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1721,Rhizaria,NA,NA,NA,NA,NA,NA
OTU1722,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA
OTU1723,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1724,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU1725,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,NA
OTU1726,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1727,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1728,Fungi,NA,NA,NA,NA,NA,NA
OTU1729,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Hydropisphaera,NA
OTU1730,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1731,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1733,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1734,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1735,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,NA,NA,NA
OTU1736,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1737,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Neosartorya,NA
OTU1738,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1739,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1740,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1741,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU1742,Fungi,Glomeromycota,NA,NA,NA,NA,NA
OTU1743,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1744,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1745,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1746,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU1747,Fungi,NA,NA,NA,NA,NA,NA
OTU1748,Fungi,NA,NA,NA,NA,NA,NA
OTU1749,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1750,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,NA,NA
OTU1751,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1752,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1753,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1754,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala nigra
OTU1755,Fungi,NA,NA,NA,NA,NA,NA
OTU1756,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula cavipes
OTU1757,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1758,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1759,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1760,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1761,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1762,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1763,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1764,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU1765,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1766,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1767,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA
OTU1768,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1769,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1770,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1771,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1772,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU1773,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1774,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1775,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1776,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1777,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,NA,NA,NA
OTU1778,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1779,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,NA,NA,NA
OTU1780,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1781,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1782,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1783,Fungi,NA,NA,NA,NA,NA,NA
OTU1784,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1785,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1786,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU1787,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1788,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU1789,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1790,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1791,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1792,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1793,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU1795,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1796,Fungi,NA,NA,NA,NA,NA,NA
OTU1797,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,NA,NA,NA
OTU1798,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1799,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1800,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,NA,NA,NA
OTU1801,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU1802,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU1803,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,NA,NA,NA
OTU1804,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,NA
OTU1805,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,NA,NA,NA
OTU1806,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,NA,NA,NA
OTU1807,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1808,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU1809,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1810,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,NA,NA,NA
OTU1811,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1812,Fungi,NA,NA,NA,NA,NA,NA
OTU1813,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula kratochvilovae
OTU1814,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1815,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1816,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1817,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU1818,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,NA,NA,NA
OTU1819,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1820,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU1821,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1822,Fungi,Basidiomycota,Agaricomycetes,Corticiales,NA,NA,NA
OTU1823,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1824,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,NA,NA,NA
OTU1825,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1826,Fungi,Zoopagomycota,Zoopagomycetes,Zoopagales,NA,NA,NA
OTU1827,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1828,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1829,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU1830,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU1831,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,NA
OTU1832,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1833,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU1834,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU1835,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula diobovata
OTU1836,Fungi,NA,NA,NA,NA,NA,NA
OTU1837,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1838,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1839,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU1840,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA
OTU1841,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU1842,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1843,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU1844,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1845,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,NA
OTU1846,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia lunata
OTU1847,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU1848,Fungi,NA,NA,NA,NA,NA,NA
OTU1849,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,NA
OTU1850,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Placidium,Placidium lacinulatum
OTU1851,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1852,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,NA,NA,NA
OTU1853,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus,NA
OTU1854,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Actinomucor,Actinomucor elegans
OTU1855,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1856,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1857,Fungi,Ascomycota,Dothideomycetes,Patellariales,NA,NA,NA
OTU1858,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,NA,NA
OTU1859,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1860,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA
OTU1861,Fungi,NA,NA,NA,NA,NA,NA
OTU1862,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,NA,NA,NA
OTU1863,Fungi,NA,NA,NA,NA,NA,NA
OTU1864,Fungi,NA,NA,NA,NA,NA,NA
OTU1865,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,NA,NA
OTU1866,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1867,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1868,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1869,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1870,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1871,Fungi,NA,NA,NA,NA,NA,NA
OTU1872,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU1873,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1874,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,NA,NA
OTU1875,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,NA
OTU1876,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1877,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU1878,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus granulosus
OTU1879,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1880,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1881,Fungi,NA,NA,NA,NA,NA,NA
OTU1882,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,NA,NA,NA
OTU1884,Fungi,NA,NA,NA,NA,NA,NA
OTU1885,Fungi,Ascomycota,Pezizomycetes,NA,NA,NA,NA
OTU1886,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1887,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU1888,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,NA,NA
OTU1889,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1890,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1891,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1892,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1893,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1894,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1895,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1896,Fungi,NA,NA,NA,NA,NA,NA
OTU1897,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA
OTU1898,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1899,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU1900,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Podaxaceae,Podaxis,NA
OTU1901,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1902,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1903,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1904,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU1906,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala xenobiotica
OTU1907,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1908,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1909,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1910,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU1911,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU1912,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1913,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU1914,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1916,Fungi,NA,NA,NA,NA,NA,NA
OTU1917,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1918,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1919,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1920,Fungi,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA
OTU1921,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1922,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,NA
OTU1923,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1924,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA
OTU1925,Fungi,Ascomycota,Dothideomycetes,Venturiales,NA,NA,NA
OTU1926,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA
OTU1927,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1928,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU1929,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1930,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1931,Fungi,NA,NA,NA,NA,NA,NA
OTU1932,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,NA,NA
OTU1933,Fungi,Neocallimastigomycota,Neocallimastigomycetes,Neocallimastigales,NA,NA,NA
OTU1934,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,NA,NA
OTU1935,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1936,Fungi,NA,NA,NA,NA,NA,NA
OTU1937,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus foeniculicola
OTU1938,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,NA,NA
OTU1939,Fungi,NA,NA,NA,NA,NA,NA
OTU1940,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,NA
OTU1941,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia macrospinosa
OTU1942,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1943,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1944,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1945,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Xeromyces,Xeromyces bisporus
OTU1946,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Comoclathris,Comoclathris sedi
OTU1947,Fungi,Basidiomycota,Cystobasidiomycetes,Cyphobasidiales,NA,NA,NA
OTU1948,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1949,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1950,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1951,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU1952,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU1953,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1954,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium solani
OTU1955,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,NA,NA,NA
OTU1956,Fungi,NA,NA,NA,NA,NA,NA
OTU1957,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1958,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1959,Fungi,NA,NA,NA,NA,NA,NA
OTU1960,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU1961,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU1962,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1963,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1964,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1965,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU1966,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma terricola
OTU1967,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,NA,NA
OTU1968,Fungi,Mortierellomycota,NA,NA,NA,NA,NA
OTU1969,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Paecilomyces,Paecilomyces verrucosus
OTU1970,Fungi,NA,NA,NA,NA,NA,NA
OTU1971,Fungi,NA,NA,NA,NA,NA,NA
OTU1972,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1973,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1974,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Itajahya,NA
OTU1975,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia restricta
OTU1976,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU1977,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA
OTU1978,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia,NA
OTU1979,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU1980,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,NA
OTU1981,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1982,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,NA,NA,NA
OTU1983,Fungi,NA,NA,NA,NA,NA,NA
OTU1984,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,NA,NA
OTU1985,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma vindobonense
OTU1986,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina,NA
OTU1987,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,NA,NA,NA
OTU1988,Fungi,NA,NA,NA,NA,NA,NA
OTU1989,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,NA,NA
OTU1990,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1991,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1992,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1993,Fungi,Ascomycota,NA,NA,NA,NA,NA
